"Location ID","Location Name","Location Group","Location Type","Sensor ID","Local Date/Time","UTC Date/Time","Channel","PM2.5 (μg/m³) raw","0.3um particle count","CO2 (ppm) raw","Temperature (°C) raw","Humidity (%) raw","TVOC avg (ppb)","TVOC index","NOX index","PM1 (μg/m³)","PM10 (μg/m³)","TVOC raw log(R)","NOX raw log(R)","measure0","measure1","measure2","measure3","measure4","measure5","measure6","measure7","measure8","measure9","measure10","measure11","measure12","measure13","measure14","measure15","measure16","measure17","measure18","measure19"
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:37:43","2025-08-07T07:37:43.000Z","-",34.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:36:42","2025-08-07T07:36:42.000Z","-",33.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:35:41","2025-08-07T07:35:41.000Z","-",33.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:34:40","2025-08-07T07:34:40.000Z","-",35.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:33:40","2025-08-07T07:33:40.000Z","-",35.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:32:39","2025-08-07T07:32:39.000Z","-",34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:31:38","2025-08-07T07:31:38.000Z","-",34.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:30:38","2025-08-07T07:30:38.000Z","-",34.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:29:37","2025-08-07T07:29:37.000Z","-",34.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:28:36","2025-08-07T07:28:36.000Z","-",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:27:35","2025-08-07T07:27:35.000Z","-",33.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:26:34","2025-08-07T07:26:34.000Z","-",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:25:33","2025-08-07T07:25:33.000Z","-",34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:24:32","2025-08-07T07:24:32.000Z","-",33.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:23:31","2025-08-07T07:23:31.000Z","-",33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:22:30","2025-08-07T07:22:30.000Z","-",33.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:21:30","2025-08-07T07:21:30.000Z","-",32.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:20:29","2025-08-07T07:20:29.000Z","-",32.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:19:28","2025-08-07T07:19:28.000Z","-",31.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:18:27","2025-08-07T07:18:27.000Z","-",32.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:17:26","2025-08-07T07:17:26.000Z","-",33.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:16:25","2025-08-07T07:16:25.000Z","-",32.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:15:25","2025-08-07T07:15:25.000Z","-",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:14:25","2025-08-07T07:14:25.000Z","-",31.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:13:24","2025-08-07T07:13:24.000Z","-",32.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:12:23","2025-08-07T07:12:23.000Z","-",30.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:11:22","2025-08-07T07:11:22.000Z","-",30.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:10:21","2025-08-07T07:10:21.000Z","-",28.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:09:21","2025-08-07T07:09:21.000Z","-",27.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:08:20","2025-08-07T07:08:20.000Z","-",22.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:07:19","2025-08-07T07:07:19.000Z","-",23.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:06:18","2025-08-07T07:06:18.000Z","-",23.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:05:17","2025-08-07T07:05:17.000Z","-",24.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:04:16","2025-08-07T07:04:16.000Z","-",24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:03:16","2025-08-07T07:03:16.000Z","-",23.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:02:15","2025-08-07T07:02:15.000Z","-",24.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:01:14","2025-08-07T07:01:14.000Z","-",24.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 14:00:13","2025-08-07T07:00:13.000Z","-",24.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:59:12","2025-08-07T06:59:12.000Z","-",24.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:58:12","2025-08-07T06:58:12.000Z","-",24.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:57:11","2025-08-07T06:57:11.000Z","-",23.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:56:11","2025-08-07T06:56:11.000Z","-",24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:55:10","2025-08-07T06:55:10.000Z","-",24.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:54:09","2025-08-07T06:54:09.000Z","-",26.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:53:08","2025-08-07T06:53:08.000Z","-",25.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:52:07","2025-08-07T06:52:07.000Z","-",23.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:51:06","2025-08-07T06:51:06.000Z","-",23.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:50:06","2025-08-07T06:50:06.000Z","-",25.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:49:05","2025-08-07T06:49:05.000Z","-",26.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:48:04","2025-08-07T06:48:04.000Z","-",27.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:47:03","2025-08-07T06:47:03.000Z","-",29.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:46:02","2025-08-07T06:46:02.000Z","-",30.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:45:01","2025-08-07T06:45:01.000Z","-",28.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:44:00","2025-08-07T06:44:00.000Z","-",24.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:43:00","2025-08-07T06:43:00.000Z","-",24.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:41:59","2025-08-07T06:41:59.000Z","-",25.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:40:58","2025-08-07T06:40:58.000Z","-",26.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:39:57","2025-08-07T06:39:57.000Z","-",24.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:38:57","2025-08-07T06:38:57.000Z","-",24.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:37:56","2025-08-07T06:37:56.000Z","-",25.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:36:55","2025-08-07T06:36:55.000Z","-",25.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:35:54","2025-08-07T06:35:54.000Z","-",23.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:34:54","2025-08-07T06:34:54.000Z","-",23.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:33:53","2025-08-07T06:33:53.000Z","-",24.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:32:53","2025-08-07T06:32:53.000Z","-",23.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:31:52","2025-08-07T06:31:52.000Z","-",23.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:30:51","2025-08-07T06:30:51.000Z","-",24.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:29:51","2025-08-07T06:29:51.000Z","-",24.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:28:50","2025-08-07T06:28:50.000Z","-",24.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:27:49","2025-08-07T06:27:49.000Z","-",23.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:26:48","2025-08-07T06:26:48.000Z","-",24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:25:47","2025-08-07T06:25:47.000Z","-",23.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:24:47","2025-08-07T06:24:47.000Z","-",23.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:23:47","2025-08-07T06:23:47.000Z","-",23.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:22:49","2025-08-07T06:22:49.000Z","-",24.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:21:48","2025-08-07T06:21:48.000Z","-",24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:20:48","2025-08-07T06:20:48.000Z","-",24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:19:45","2025-08-07T06:19:45.000Z","-",23.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:18:44","2025-08-07T06:18:44.000Z","-",24.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:17:43","2025-08-07T06:17:43.000Z","-",23.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:16:42","2025-08-07T06:16:42.000Z","-",25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:15:41","2025-08-07T06:15:41.000Z","-",25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:14:40","2025-08-07T06:14:40.000Z","-",24.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:13:40","2025-08-07T06:13:40.000Z","-",23.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:12:39","2025-08-07T06:12:39.000Z","-",25.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:11:38","2025-08-07T06:11:38.000Z","-",25.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:10:37","2025-08-07T06:10:37.000Z","-",24.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:09:36","2025-08-07T06:09:36.000Z","-",19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:08:35","2025-08-07T06:08:35.000Z","-",12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:07:34","2025-08-07T06:07:34.000Z","-",11.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:06:34","2025-08-07T06:06:34.000Z","-",11.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:05:33","2025-08-07T06:05:33.000Z","-",12.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:04:32","2025-08-07T06:04:32.000Z","-",13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:03:31","2025-08-07T06:03:31.000Z","-",12.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:02:31","2025-08-07T06:02:31.000Z","-",13.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:01:30","2025-08-07T06:01:30.000Z","-",14.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 13:00:29","2025-08-07T06:00:29.000Z","-",14.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:59:29","2025-08-07T05:59:29.000Z","-",14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:58:28","2025-08-07T05:58:28.000Z","-",15.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:57:27","2025-08-07T05:57:27.000Z","-",15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:56:26","2025-08-07T05:56:26.000Z","-",14.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:55:25","2025-08-07T05:55:25.000Z","-",14.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:54:24","2025-08-07T05:54:24.000Z","-",14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:53:23","2025-08-07T05:53:23.000Z","-",13.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:52:22","2025-08-07T05:52:22.000Z","-",10.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:51:22","2025-08-07T05:51:22.000Z","-",9.620001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:50:21","2025-08-07T05:50:21.000Z","-",10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:49:20","2025-08-07T05:49:20.000Z","-",11.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:48:19","2025-08-07T05:48:19.000Z","-",12.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:47:18","2025-08-07T05:47:18.000Z","-",12.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:46:17","2025-08-07T05:46:17.000Z","-",11.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:45:16","2025-08-07T05:45:16.000Z","-",11.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:44:16","2025-08-07T05:44:16.000Z","-",9.920001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:43:15","2025-08-07T05:43:15.000Z","-",10.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:42:15","2025-08-07T05:42:15.000Z","-",11.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:41:14","2025-08-07T05:41:14.000Z","-",11.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:40:13","2025-08-07T05:40:13.000Z","-",10.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:39:12","2025-08-07T05:39:12.000Z","-",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:38:11","2025-08-07T05:38:11.000Z","-",9.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:37:10","2025-08-07T05:37:10.000Z","-",10.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:36:09","2025-08-07T05:36:09.000Z","-",10.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:35:09","2025-08-07T05:35:09.000Z","-",10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:34:08","2025-08-07T05:34:08.000Z","-",9.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:33:07","2025-08-07T05:33:07.000Z","-",8.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:32:06","2025-08-07T05:32:06.000Z","-",9.280001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:31:06","2025-08-07T05:31:06.000Z","-",9.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:30:05","2025-08-07T05:30:05.000Z","-",8.059999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:29:04","2025-08-07T05:29:04.000Z","-",9.340001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:28:04","2025-08-07T05:28:04.000Z","-",8.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:27:03","2025-08-07T05:27:03.000Z","-",8.540001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:26:02","2025-08-07T05:26:02.000Z","-",9.400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:25:01","2025-08-07T05:25:01.000Z","-",10.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:24:00","2025-08-07T05:24:00.000Z","-",10.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:23:00","2025-08-07T05:23:00.000Z","-",11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:22:00","2025-08-07T05:22:00.000Z","-",9.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:20:59","2025-08-07T05:20:59.000Z","-",10.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:19:58","2025-08-07T05:19:58.000Z","-",10.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:18:57","2025-08-07T05:18:57.000Z","-",10.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:17:56","2025-08-07T05:17:56.000Z","-",11.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:16:56","2025-08-07T05:16:56.000Z","-",9.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88633,"Average PM",,"Outdoor","airgradient:ffffffffffff","2025-08-07 12:15:56","2025-08-07T05:15:56.000Z","-",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
